,Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
6601,Toyota Etios G Safety,2011,300000,72000,Petrol,Dealer,Manual,First Owner,17.0,1496.0,88.0,132.0,5.0
6602,Toyota Etios G Safety,2011,300000,72000,Petrol,Dealer,Manual,First Owner,17.0,1496.0,88.0,132.0,5.0
6603,Toyota Etios GD,2011,400000,90000,Diesel,Individual,Manual,Third Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6604,Toyota Etios GD,2011,375000,80000,Diesel,Individual,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6605,Toyota Etios Liva G,2011,210000,84050,Petrol,Individual,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6606,Toyota Etios V,2011,420000,28100,Petrol,Individual,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6607,Toyota Etios V,2011,270000,167000,Petrol,Individual,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6608,Toyota Etios V,2011,270000,167000,Petrol,Individual,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6609,Toyota Etios VX,2011,300000,120000,Petrol,Individual,Manual,Third Owner,17.0,1496.0,88.0,132.0,5.0
6610,Toyota Etios VX,2011,345000,70000,Petrol,Individual,Manual,First Owner,17.0,1496.0,88.0,132.0,5.0
6611,Toyota Etios VX,2011,345000,70000,Petrol,Individual,Manual,First Owner,17.0,1496.0,88.0,132.0,5.0
6612,Toyota Etios VXD,2011,350000,90000,Diesel,Individual,Manual,First Owner,23.0,1364.0,67.0,170.0,5.0
6613,Toyota Etios VXD,2011,350000,100000,Diesel,Individual,Manual,Second Owner,23.0,1364.0,67.0,170.0,5.0
6614,Toyota Fortuner 3.0 Diesel,2011,1150000,181000,Diesel,Individual,Manual,Second Owner,11.0,2982.0,171.0,343.0,7.0
6615,Toyota Fortuner 3.0 Diesel,2011,975000,120000,Diesel,Individual,Manual,Third Owner,11.0,2982.0,171.0,343.0,7.0
6616,Toyota Fortuner 3.0 Diesel,2011,900000,120000,Diesel,Individual,Manual,First Owner,11.0,2982.0,171.0,343.0,7.0
6617,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2011,750000,168000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6618,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2011,350000,500000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200.0,7.0
6619,Toyota Innova 2.5 EV PS 8 STR BSIV,2011,500000,121941,Diesel,Dealer,Manual,First Owner,12.0,2494.0,102.0,20.0,8.0
6620,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,550000,168000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,8.0
6621,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,650000,375000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,8.0
6622,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,900000,110000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,8.0
6623,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,700000,120000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,8.0
6624,Toyota Innova 2.5 G4 Diesel 7-seater,2011,735000,200000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6625,Toyota Innova 2.5 G4 Diesel 8-seater,2011,650000,120000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,8.0
6626,Toyota Innova 2.5 GX 7 STR,2011,480000,120000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,7.0
6627,Toyota Innova 2.5 GX 8 STR BSIV,2011,650000,89580,Diesel,Dealer,Manual,Second Owner,12.0,2494.0,102.0,20.0,8.0
6628,Toyota Innova 2.5 V Diesel 7-seater,2011,550000,250000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6629,Toyota Innova 2.5 V Diesel 7-seater,2011,750000,291000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6630,Toyota Innova 2.5 V Diesel 7-seater,2011,800000,197000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,7.0
6631,Toyota Innova 2.5 V Diesel 7-seater,2011,830000,300000,Diesel,Individual,Manual,Third Owner,12.0,2494.0,102.0,20.0,7.0
6632,Toyota Innova 2.5 V Diesel 7-seater,2011,700000,250000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6633,Toyota Innova 2.5 VX 7 STR,2011,550000,250000,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.0,7.0
6634,Toyota Innova Crysta 2.5 VX BS IV,2011,800000,60000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,7.0
6635,Toyota Innova Crysta 2.5 VX BS IV,2011,800000,60000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,7.0
6636,Toyota Innova Crysta 2.5 VX BS IV,2011,800000,60000,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.0,7.0
6637,Volkswagen Jetta 2.0 TDI Comfortline,2011,350000,120000,Diesel,Individual,Manual,Second Owner,15.0,1896.0,105.0,25.0,5.0
6638,Volkswagen Jetta 2.0L TDI Highline,2011,425000,120000,Diesel,Individual,Manual,Second Owner,19.0,1968.0,138.0,320.0,5.0
6639,Volkswagen Jetta 2.0L TDI Highline AT,2011,550000,106000,Diesel,Individual,Automatic,Second Owner,16.0,1968.0,138.0,320.0,5.0
6640,Volkswagen Multivan TDI,2011,2150000,50000,Diesel,Individual,Manual,Second Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6641,Volkswagen Polo Diesel Comfortline 1.2L,2011,320000,77000,Diesel,Individual,Manual,Second Owner,22.0,1199.0,73.0,180.0,5.0
6642,Volkswagen Polo Diesel Highline 1.2L,2011,388000,80000,Diesel,Individual,Manual,Second Owner,22.0,1199.0,73.0,180.0,5.0
6643,Volkswagen Polo Diesel Highline 1.2L,2011,325000,134000,Diesel,Individual,Manual,Second Owner,22.0,1199.0,73.0,180.0,5.0
6644,Volkswagen Polo Diesel Highline 1.2L,2011,330000,120000,Diesel,Individual,Manual,First Owner,22.0,1199.0,73.0,180.0,5.0
6645,Volkswagen Polo Diesel Highline 1.2L,2011,254999,120000,Diesel,Individual,Manual,Third Owner,22.0,1199.0,73.0,180.0,5.0
6646,Volkswagen Polo Diesel Trendline 1.2L,2011,220000,222300,Diesel,Individual,Manual,First Owner,22.0,1199.0,73.0,180.0,5.0
6647,Volkswagen Polo Petrol Comfortline 1.2L,2011,300000,17000,Petrol,Individual,Manual,First Owner,16.0,1198.0,73.0,110.0,5.0
6648,Volkswagen Polo Petrol Comfortline 1.2L,2011,450000,110000,Petrol,Individual,Manual,First Owner,16.0,1198.0,73.0,110.0,5.0
6649,Volkswagen Polo Petrol Highline 1.2L,2011,270000,60000,Petrol,Individual,Manual,Second Owner,16.0,1198.0,73.0,110.0,5.0
6650,Volkswagen Vento Diesel Comfortline,2011,260000,120000,Diesel,Individual,Manual,Third Owner,20.0,1598.0,103.0,250.0,5.0
6651,Volkswagen Vento Diesel Comfortline,2011,280000,131000,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1598.0,103.0,250.0,5.0
6652,Volkswagen Vento Diesel Comfortline,2011,300000,80000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6653,Volkswagen Vento Diesel Comfortline,2011,400000,100000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6654,Volkswagen Vento Diesel Comfortline,2011,365000,65000,Diesel,Dealer,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6655,Volkswagen Vento Diesel Highline,2011,300000,100000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6656,Volkswagen Vento Diesel Highline,2011,300000,72000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6657,Volkswagen Vento Diesel Highline,2011,375000,69000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6658,Volkswagen Vento Diesel Highline,2011,350000,110000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6659,Volkswagen Vento Diesel Highline,2011,300000,120000,Diesel,Individual,Manual,Third Owner,20.0,1598.0,103.0,250.0,5.0
6660,Volkswagen Vento Diesel Highline,2011,340000,90000,Diesel,Individual,Manual,First Owner,20.0,1598.0,103.0,250.0,5.0
6661,Volkswagen Vento Diesel Highline,2011,370000,100000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6662,Volkswagen Vento Diesel Highline,2011,275000,125000,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1598.0,103.0,250.0,5.0
6663,Volkswagen Vento Diesel Highline,2011,295000,65000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6664,Volkswagen Vento Diesel Highline,2011,240000,110000,Diesel,Individual,Manual,First Owner,20.0,1598.0,103.0,250.0,5.0
6665,Volkswagen Vento Diesel Trendline,2011,250000,70000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,103.0,250.0,5.0
6666,Volkswagen Vento Diesel Trendline,2011,225000,90000,Diesel,Individual,Manual,First Owner,20.0,1598.0,103.0,250.0,5.0
6667,Volkswagen Vento IPL II Diesel Trendline,2011,330000,66000,Diesel,Individual,Manual,Second Owner,20.0,1598.0,105.0,250.0,5.0
6668,Volkswagen Vento Petrol Highline,2011,375000,49000,Petrol,Individual,Manual,First Owner,15.0,1598.0,103.0,153.0,5.0
6669,Volkswagen Vento Petrol Highline AT,2011,250000,140000,Petrol,Individual,Automatic,Second Owner,14.0,1598.0,103.0,153.0,5.0
6670,Volkswagen Vento Petrol Trendline,2011,227000,73840,Petrol,Individual,Manual,First Owner,15.0,1598.0,103.0,153.0,5.0
6671,Audi A4 1.8 TFSI,2010,730000,55000,Petrol,Individual,Automatic,Second Owner,12.0,1781.0,163.0,22.0,5.0
6672,Audi Q7 3.0 TDI Quattro,2010,1750000,110000,Diesel,Individual,Automatic,Second Owner,12.0,2967.0,241.0,550.0,7.0
6673,BMW 3 Series 320d Luxury Line,2010,1100000,102000,Diesel,Dealer,Automatic,First Owner,19.0,1995.0,187.0,400.0,5.0
6674,BMW 5 Series 523i,2010,975000,72200,Petrol,Dealer,Automatic,Second Owner,10.0,2497.0,150.0,250.0,5.0
6675,BMW 5 Series 525d,2010,1000000,60000,Diesel,Individual,Automatic,First Owner,16.0,1995.0,218.0,450.0,5.0
6676,BMW 7 Series 730Ld,2010,2000000,90000,Diesel,Individual,Automatic,Second Owner,14.0,2993.0,258.0,560.0,5.0
6677,Chevrolet Aveo U-VA 1.2,2010,148000,70000,Petrol,Individual,Manual,Third Owner,14.0,1150.0,76.0,11.0,5.0
6678,Chevrolet Aveo U-VA 1.2 LS,2010,125000,60000,Petrol,Individual,Manual,First Owner,15.0,1150.0,74.0,110.0,5.0
6679,Chevrolet Beat LS,2010,120000,40000,Petrol,Individual,Manual,Second Owner,18.0,1199.0,79.0,108.0,5.0
6680,Chevrolet Beat LS,2010,110000,60000,Petrol,Individual,Manual,Second Owner,18.0,1199.0,79.0,108.0,5.0
6681,Chevrolet Beat LT,2010,150000,68000,Petrol,Individual,Manual,Fourth & Above Owner,18.0,1199.0,79.0,108.0,5.0
6682,Chevrolet Beat LT,2010,140000,75000,Petrol,Individual,Manual,First Owner,18.0,1199.0,79.0,108.0,5.0
6683,Chevrolet Beat LT,2010,250000,63000,Petrol,Individual,Manual,First Owner,18.0,1199.0,79.0,108.0,5.0
6684,Chevrolet Beat LT,2010,150000,70000,Petrol,Individual,Manual,First Owner,18.0,1199.0,79.0,108.0,5.0
6685,Chevrolet Beat LT,2010,140000,60000,Petrol,Individual,Manual,First Owner,18.0,1199.0,79.0,108.0,5.0
6686,Chevrolet Cruze LTZ,2010,270000,120000,Diesel,Individual,Manual,Third Owner,18.0,1991.0,147.0,327.0,5.0
6687,Chevrolet Cruze LTZ,2010,250000,135000,Diesel,Individual,Manual,Third Owner,18.0,1991.0,147.0,327.0,5.0
6688,Chevrolet Cruze LTZ,2010,270000,90000,Diesel,Individual,Manual,Second Owner,18.0,1991.0,147.0,327.0,5.0
6689,Chevrolet Cruze LTZ,2010,300000,60000,Diesel,Individual,Manual,First Owner,18.0,1991.0,147.0,327.0,5.0
6690,Chevrolet Optra Magnum 1.6 LT Petrol,2010,225000,60000,Petrol,Individual,Manual,Second Owner,12.0,1598.0,102.0,148.0,5.0
6691,Chevrolet Spark 1.0,2010,90000,70000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.0,5.0
6692,Chevrolet Spark 1.0,2010,80000,80000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.0,5.0
6693,Chevrolet Spark 1.0 LS,2010,140000,100000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.0,5.0
6694,Chevrolet Spark 1.0 LS,2010,75000,120000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.0,5.0
6695,Chevrolet Spark 1.0 LS,2010,114999,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.0,5.0
6696,Chevrolet Spark 1.0 LS,2010,140000,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.0,5.0
6697,Chevrolet Spark 1.0 LT,2010,130000,50000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.0,5.0
6698,Chevrolet Spark 1.0 PS,2010,125000,70000,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,90.0,5.0
6699,Chevrolet Tavera B1-10 seats BSII,2010,280000,100000,Diesel,Individual,Manual,Second Owner,14.0,2499.0,80.0,19.0,10.0
6700,Chevrolet Tavera Neo 3 LT 9 Seats BSIV,2010,409999,210000,Diesel,Individual,Manual,Fourth & Above Owner,12.0,1994.0,105.0,263.0,9.0
6701,Chevrolet Tavera Neo LS B3 - 7(C) seats BSIII,2010,270000,185000,Diesel,Individual,Manual,First Owner,14.0,2499.0,80.0,19.0,7.0
6702,Chevrolet Tavera Neo LT-L - 9 seats BSII,2010,285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2499.0,80.0,19.0,9.0
6703,Fiat Linea 1.3 Active,2010,200000,80000,Diesel,Individual,Manual,Second Owner,20.0,1248.0,91.0,209.0,5.0
6704,Fiat Linea Emotion,2010,150000,100000,Petrol,Individual,Manual,Second Owner,16.0,1368.0,90.0,115.0,5.0
6705,Fiat Linea Emotion,2010,125000,40000,Petrol,Individual,Manual,Second Owner,16.0,1368.0,90.0,115.0,5.0
6706,Fiat Linea Emotion (Diesel),2010,190000,178000,Diesel,Individual,Manual,Second Owner,20.0,1248.0,91.0,209.0,5.0
6707,Fiat Linea Emotion (Diesel),2010,275000,110000,Diesel,Individual,Manual,Third Owner,20.0,1248.0,91.0,209.0,5.0
6708,Fiat Linea Emotion (Diesel),2010,265000,61000,Diesel,Dealer,Manual,Second Owner,20.0,1248.0,91.0,209.0,5.0
6709,Fiat Punto 1.3 Emotion,2010,190000,120000,Diesel,Individual,Manual,Second Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
6710,Ford Endeavour 2.5L 4X2 MT,2010,500000,120000,Diesel,Individual,Manual,First Owner,13.0,2499.0,141.0,330.0,7.0
6711,Ford Fiesta 1.4 SXi TDCi ABS,2010,229999,170000,Diesel,Individual,Manual,Second Owner,17.0,1399.0,68.0,16.0,5.0
6712,Ford Fiesta 1.4 SXi TDCi ABS,2010,225000,100000,Diesel,Individual,Manual,Second Owner,17.0,1399.0,68.0,16.0,5.0
6713,Ford Fiesta 1.4 SXi TDCi ABS,2010,325000,163000,Diesel,Individual,Manual,First Owner,17.0,1399.0,68.0,16.0,5.0
6714,Ford Fiesta 1.4 ZXi TDCi LE,2010,250000,110000,Diesel,Individual,Manual,Third Owner,17.0,1399.0,68.0,16.0,5.0
6715,Ford Fiesta 1.6 ZXi ABS,2010,250000,47000,Petrol,Individual,Manual,First Owner,15.0,1596.0,101.0,14.0,5.0
6716,Ford Fiesta EXi 1.4 TDCi Ltd,2010,180000,187000,Diesel,Dealer,Manual,Second Owner,17.0,1399.0,68.0,16.0,5.0
6717,Ford Figo Diesel EXI,2010,200000,120000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,5.0
6718,Ford Figo Diesel EXI Option,2010,185000,85568,Diesel,Dealer,Manual,First Owner,18.0,1399.0,68.0,160.0,5.0
6719,Ford Figo Diesel LXI,2010,210000,100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6720,Ford Figo Diesel Titanium,2010,170000,90000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6721,Ford Figo Diesel Titanium,2010,180000,110000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6722,Ford Figo Diesel Titanium,2010,144000,50000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6723,Ford Figo Diesel Titanium,2010,185000,124316,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6724,Ford Figo Diesel Titanium,2010,260000,70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,5.0
6725,Ford Figo Diesel ZXI,2010,200000,110000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0
6726,Ford Figo Petrol EXI,2010,160000,90000,Petrol,Individual,Manual,Second Owner,15.0,1196.0,70.0,102.0,5.0
6727,Ford Figo Petrol EXI,2010,400000,30000,Petrol,Individual,Manual,First Owner,15.0,1196.0,70.0,102.0,5.0
6728,Ford Figo Petrol LXI,2010,180000,50000,Petrol,Individual,Manual,Second Owner,15.0,1196.0,70.0,102.0,5.0
6729,Ford Figo Petrol Titanium,2010,229999,120000,Petrol,Individual,Manual,Third Owner,15.0,1196.0,70.0,102.0,5.0
6730,Ford Figo Petrol ZXI,2010,250000,80000,Petrol,Individual,Manual,Second Owner,15.0,1196.0,70.0,102.0,5.0
6731,Ford Figo Petrol ZXI,2010,250000,48000,Petrol,Individual,Manual,First Owner,15.0,1196.0,70.0,102.0,5.0
6732,Ford Figo Titanium Diesel BSIV,2010,325000,86017,Diesel,Dealer,Manual,Second Owner,25.0,1498.0,99.0,215.0,5.0
6733,Honda Accord 2.4 MT,2010,300000,74000,Petrol,Individual,Manual,Second Owner,12.0,2354.0,177.0,222.0,5.0
6734,Honda City 1.5 S Inspire,2010,350000,120000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146.0,5.0
6735,Honda City 1.5 S MT,2010,360000,98000,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0
6736,Honda City 1.5 V AT,2010,321000,60000,Petrol,Individual,Automatic,Second Owner,16.0,1497.0,118.0,146.0,5.0
6737,Honda City 1.5 V AT,2010,800000,25000,Petrol,Individual,Automatic,First Owner,16.0,1497.0,118.0,146.0,5.0
6738,Honda City 1.5 V Inspire,2010,350000,110000,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0
6739,Honda City 1.5 V MT,2010,300000,100000,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0
6740,Honda City 1.5 V MT,2010,380000,85000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146.0,5.0
6741,Honda City 1.5 V MT Exclusive,2010,310000,91000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,146.0,5.0
6742,Honda City i-VTEC S,2010,350000,58544,Petrol,Dealer,Manual,Second Owner,17.0,1497.0,117.0,145.0,5.0
6743,Honda City V AT,2010,409999,110000,Petrol,Individual,Automatic,Third Owner,15.0,1497.0,116.0,146.0,5.0
6744,Honda City V MT,2010,285000,79000,Petrol,Individual,Manual,First Owner,16.0,1497.0,116.0,146.0,5.0
6745,Hyundai Accent Executive CNG,2010,160000,120000,CNG,Individual,Manual,Second Owner,13.0,1495.0,93.0,124.0,5.0
6746,Hyundai Accent Executive LPG,2010,165000,80000,LPG,Individual,Manual,First Owner,13.0,1495.0,93.0,124.0,5.0
6747,Hyundai i10 Era,2010,210000,20000,Petrol,Individual,Manual,First Owner,19.0,1086.0,68.0,99.0,5.0
6748,Hyundai i10 Era,2010,142000,49200,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.0,5.0
6749,Hyundai i10 Era 1.1,2010,131000,80000,Petrol,Individual,Manual,Third Owner,19.0,1086.0,68.0,99.0,5.0
6750,Hyundai i10 Era 1.1 iTech SE,2010,275000,80000,Petrol,Individual,Manual,First Owner,19.0,1086.0,68.0,99.0,5.0
6751,Hyundai i10 Magna,2010,140000,70000,Petrol,Individual,Manual,Fourth & Above Owner,20.0,1197.0,78.0,111.0,5.0
6752,Hyundai i10 Magna,2010,150000,106000,Petrol,Individual,Manual,Third Owner,20.0,1197.0,78.0,111.0,5.0
6753,Hyundai i10 Magna,2010,180000,70000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.0,5.0
6754,Hyundai i10 Magna,2010,140000,70000,Petrol,Individual,Manual,Fourth & Above Owner,20.0,1197.0,78.0,111.0,5.0
6755,Hyundai i10 Magna,2010,260000,60000,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.0,5.0
6756,Hyundai i10 Magna,2010,225000,50000,Petrol,Dealer,Manual,First Owner,20.0,1197.0,78.0,111.0,5.0
6757,Hyundai i10 Magna,2010,170000,90000,Petrol,Individual,Manual,Third Owner,20.0,1197.0,78.0,111.0,5.0
6758,Hyundai i10 Magna,2010,150000,123278,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.0,5.0
6759,Hyundai i10 Magna 1.1L,2010,180000,55000,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.0,5.0
6760,Hyundai i10 Magna 1.1L,2010,187000,200400,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.0,5.0
6761,Hyundai i10 Magna 1.2 iTech SE,2010,180000,120000,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.0,5.0
6762,Hyundai i10 Sportz,2010,165000,80000,Petrol,Individual,Manual,Third Owner,20.0,1197.0,78.0,111.0,5.0
6763,Hyundai i10 Sportz,2010,210000,94000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.0,5.0
6764,Hyundai i10 Sportz,2010,210000,110000,Petrol,Individual,Manual,First Owner,20.0,1197.0,78.0,111.0,5.0
6765,Hyundai i10 Sportz,2010,200000,70000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,78.0,111.0,5.0
6766,Hyundai i10 Sportz 1.1L,2010,200000,70000,Petrol,Individual,Manual,Second Owner,19.0,1086.0,68.0,99.0,5.0
6767,Hyundai i10 Sportz 1.2 AT,2010,258000,59734,Petrol,Dealer,Automatic,First Owner,16.0,1197.0,78.0,111.0,5.0
6768,Hyundai i10 Sportz AT,2010,196000,110000,Petrol,Individual,Automatic,Third Owner,16.0,1197.0,78.0,111.0,5.0
6769,Hyundai i20 1.2 Asta,2010,300000,70000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,11.0,5.0
6770,Hyundai i20 1.2 Asta,2010,254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,11.0,5.0
6771,Hyundai i20 1.2 Asta,2010,250000,60000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,11.0,5.0
6772,Hyundai i20 1.4 CRDi Asta,2010,215000,120000,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,22.0,5.0
6773,Hyundai i20 1.4 CRDi Era,2010,350000,90000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.0,5.0
6774,Hyundai i20 1.4 CRDi Era,2010,350000,90000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.0,5.0
6775,Hyundai i20 1.4 CRDi Sportz,2010,285000,80000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.0,5.0
6776,Hyundai i20 Asta (o),2010,350000,80000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,11.0,5.0
6777,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2010,270000,90000,Diesel,Individual,Manual,Third Owner,23.0,1396.0,90.0,22.0,5.0
6778,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,340000,110000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,22.0,5.0
6779,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,350000,148000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.0,5.0
6780,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,320000,135000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.0,5.0
6781,Hyundai i20 Asta Optional With Sunroof 1.2,2010,220000,90000,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,11.0,5.0
6782,Hyundai i20 Magna,2010,270000,60000,Petrol,Individual,Manual,First Owner,18.0,1197.0,80.0,11.0,5.0
6783,Hyundai i20 Magna,2010,300000,49000,Petrol,Individual,Manual,First Owner,18.0,1197.0,80.0,11.0,5.0
6784,Hyundai i20 Magna,2010,200000,120000,Petrol,Individual,Manual,Third Owner,18.0,1197.0,80.0,11.0,5.0
6785,Hyundai i20 Magna,2010,210000,50000,Petrol,Individual,Manual,Second Owner,18.0,1197.0,80.0,11.0,5.0
6786,Hyundai i20 Magna,2010,300000,49000,Petrol,Individual,Manual,First Owner,18.0,1197.0,80.0,11.0,5.0
6787,Hyundai i20 Magna 1.4 CRDi,2010,270000,100000,Diesel,Individual,Manual,Fourth & Above Owner,21.0,1396.0,90.0,22.0,5.0
6788,Hyundai i20 Sportz Diesel,2010,225000,127000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,22.0,5.0
